site,ordinal,local_exact,counter,field,row_line,role,caption_line,geometry_top_line,geometry_top_valid,geometry_top_status,mean,std,gradient,blank_mean,blank_noise,blank_gradient,mean_gate,spread_gate,gradient_gate,active_by_level,active_by_spread,active_by_gradient,active,cea608_valid
minute_37_01,66645,225,5612,2,287,line_287,-1,288,1,measured,5.050000,1.879328,0.818466,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66645,225,5612,2,288,line_288,-1,288,1,measured,29.295313,7.654368,0.813772,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66646,226,5613,1,25,caption_plus_1,24,26,1,measured,6.190625,2.232832,0.809077,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66646,226,5613,1,26,caption_plus_2,24,26,1,measured,28.092188,7.157116,0.782473,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66646,226,5613,1,27,caption_plus_3,24,26,1,measured,28.020313,6.028933,0.744914,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66646,226,5613,2,286,line_286,-1,288,1,measured,6.317187,1.311375,0.762128,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66646,226,5613,2,287,line_287,-1,288,1,measured,6.929688,2.308218,0.837246,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66646,226,5613,2,288,line_288,-1,288,1,measured,29.482813,7.294456,0.810642,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66647,227,5614,1,25,caption_plus_1,24,26,1,measured,6.946875,1.777548,0.813772,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66647,227,5614,1,26,caption_plus_2,24,26,1,measured,29.507812,7.240723,0.809077,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66647,227,5614,1,27,caption_plus_3,24,26,1,measured,29.143749,6.260837,0.796557,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66647,227,5614,2,286,line_286,-1,288,1,measured,5.907813,1.238422,0.802817,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66647,227,5614,2,287,line_287,-1,288,1,measured,5.587500,2.189142,0.773083,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66647,227,5614,2,288,line_288,-1,288,1,measured,28.992188,7.147001,0.752739,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66648,228,5615,1,25,caption_plus_1,24,26,1,measured,6.418750,1.705586,0.799687,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66648,228,5615,1,26,caption_plus_2,24,26,1,measured,28.798437,7.641478,0.805947,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66648,228,5615,1,27,caption_plus_3,24,26,1,measured,28.600000,6.534954,0.826291,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66648,228,5615,2,286,line_286,-1,288,1,measured,6.650000,1.560048,0.834116,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66648,228,5615,2,287,line_287,-1,288,1,measured,6.190625,1.896849,0.774648,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66648,228,5615,2,288,line_288,-1,288,1,measured,30.253124,7.958780,0.834116,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66649,229,5616,1,25,caption_plus_1,24,26,1,measured,6.234375,2.094951,0.794992,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66649,229,5616,1,26,caption_plus_2,24,26,1,measured,28.882812,7.381798,0.763693,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66649,229,5616,1,27,caption_plus_3,24,26,1,measured,29.292187,6.265775,0.796557,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66649,229,5616,2,286,line_286,-1,288,1,measured,6.939063,1.317326,0.801252,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66649,229,5616,2,287,line_287,-1,288,1,measured,6.637500,2.053161,0.802817,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66649,229,5616,2,288,line_288,-1,288,1,measured,30.512501,7.922861,0.841941,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66650,230,5617,1,25,caption_plus_1,24,26,1,measured,6.446875,2.127276,0.784038,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66650,230,5617,1,26,caption_plus_2,24,26,1,measured,28.254688,7.239161,0.841941,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66650,230,5617,1,27,caption_plus_3,24,26,1,measured,28.368750,6.245620,0.779343,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66650,230,5617,2,286,line_286,-1,288,1,measured,6.759375,1.334016,0.804382,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66650,230,5617,2,287,line_287,-1,288,1,measured,7.403125,2.208646,0.796557,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66650,230,5617,2,288,line_288,-1,288,1,measured,29.703125,6.796092,0.740219,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66651,231,5618,1,25,caption_plus_1,24,26,1,measured,7.264062,1.872654,0.823161,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66651,231,5618,1,26,caption_plus_2,24,26,1,measured,29.096874,6.980553,0.849765,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66651,231,5618,1,27,caption_plus_3,24,26,1,measured,28.893749,5.875369,0.829421,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66651,231,5618,2,286,line_286,-1,288,1,measured,6.885938,1.522063,0.757433,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66651,231,5618,2,287,line_287,-1,288,1,measured,6.664062,2.499617,0.790297,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66651,231,5618,2,288,line_288,-1,288,1,measured,29.645313,6.322639,0.771518,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66652,232,5619,1,25,caption_plus_1,24,26,1,measured,5.187500,1.860569,0.794992,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66652,232,5619,1,26,caption_plus_2,24,26,1,measured,28.696875,7.069874,0.791862,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66652,232,5619,1,27,caption_plus_3,24,26,1,measured,28.353125,5.496049,0.805947,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66652,232,5619,2,286,line_286,-1,288,1,measured,6.228125,1.606964,0.737089,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66652,232,5619,2,287,line_287,-1,288,1,measured,6.164062,1.824218,0.799687,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66652,232,5619,2,288,line_288,-1,288,1,measured,28.629688,6.073924,0.896714,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66653,233,5620,1,25,caption_plus_1,24,26,1,measured,5.770312,2.027636,0.810642,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66653,233,5620,1,26,caption_plus_2,24,26,1,measured,27.792187,6.614303,0.815336,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66653,233,5620,1,27,caption_plus_3,24,26,1,measured,27.279688,5.509216,0.802817,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66653,233,5620,2,286,line_286,-1,288,1,measured,5.975000,1.554027,0.863850,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66653,233,5620,2,287,line_287,-1,288,1,measured,5.740625,2.097224,0.802817,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66653,233,5620,2,288,line_288,-1,288,1,measured,28.862499,5.963155,0.768388,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66654,234,5621,1,25,caption_plus_1,24,26,1,measured,6.467187,2.093633,0.835681,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66654,234,5621,1,26,caption_plus_2,24,26,1,measured,27.851562,6.553732,0.823161,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66654,234,5621,1,27,caption_plus_3,24,26,1,measured,28.193750,5.647175,0.798122,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66654,234,5621,2,286,line_286,-1,288,1,measured,5.810937,1.387513,0.793427,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66654,234,5621,2,287,line_287,-1,288,1,measured,6.725000,2.166362,0.774648,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66654,234,5621,2,288,line_288,-1,288,1,measured,28.915625,6.591833,0.807512,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66655,235,5622,1,25,caption_plus_1,24,26,1,measured,7.145312,2.015365,0.801252,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66655,235,5622,1,26,caption_plus_2,24,26,1,measured,28.204687,6.771284,0.804382,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66655,235,5622,1,27,caption_plus_3,24,26,1,measured,28.520313,6.176029,0.801252,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66655,235,5622,2,286,line_286,-1,288,1,measured,6.221875,1.440754,0.774648,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66655,235,5622,2,287,line_287,-1,288,1,measured,6.046875,2.473166,0.815336,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66655,235,5622,2,288,line_288,-1,288,1,measured,29.493750,6.747219,0.823161,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66656,236,5623,1,25,caption_plus_1,24,26,1,measured,7.139062,1.999462,0.813772,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66656,236,5623,1,26,caption_plus_2,24,26,1,measured,29.564062,7.273816,0.790297,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66656,236,5623,1,27,caption_plus_3,24,26,1,measured,29.321875,5.906259,0.773083,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66656,236,5623,2,286,line_286,-1,288,1,measured,6.432813,1.686857,0.780908,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66656,236,5623,2,287,line_287,-1,288,1,measured,6.671875,1.704357,0.765258,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66656,236,5623,2,288,line_288,-1,288,1,measured,30.171875,7.367061,0.832551,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66657,237,5624,1,25,caption_plus_1,24,26,1,measured,6.976562,2.055727,0.801252,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66657,237,5624,1,26,caption_plus_2,24,26,1,measured,28.543751,6.828568,0.737089,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66657,237,5624,1,27,caption_plus_3,24,26,1,measured,29.142187,5.816204,0.802817,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66657,237,5624,2,286,line_286,-1,288,1,measured,6.842187,1.325861,0.820031,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66657,237,5624,2,287,line_287,-1,288,1,measured,5.453125,2.180379,0.794992,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66657,237,5624,2,288,line_288,-1,288,1,measured,30.039062,7.059349,0.824726,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66658,238,5625,1,25,caption_plus_1,24,26,1,measured,7.431250,1.895296,0.809077,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66658,238,5625,1,26,caption_plus_2,24,26,1,measured,29.737499,7.024944,0.823161,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66658,238,5625,1,27,caption_plus_3,24,26,1,measured,29.839062,5.668502,0.771518,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66658,238,5625,2,286,line_286,-1,288,1,measured,6.371875,1.319028,0.805947,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66658,238,5625,2,287,line_287,-1,288,1,measured,6.509375,2.106517,0.805947,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66658,238,5625,2,288,line_288,-1,288,1,measured,29.296875,6.561916,0.862285,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66659,239,5626,1,25,caption_plus_1,24,26,1,measured,7.081250,1.810462,0.777778,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66659,239,5626,1,26,caption_plus_2,24,26,1,measured,28.075001,6.727323,0.785603,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66659,239,5626,1,27,caption_plus_3,24,26,1,measured,29.142187,5.563843,0.793427,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66659,239,5626,2,286,line_286,-1,288,1,measured,7.246875,1.512962,0.768388,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66659,239,5626,2,287,line_287,-1,288,1,measured,7.689063,2.061979,0.843506,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66659,239,5626,2,288,line_288,-1,288,1,measured,29.609375,6.644587,0.766823,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66660,240,5627,1,25,caption_plus_1,24,26,1,measured,6.589063,1.967281,0.802817,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66660,240,5627,1,26,caption_plus_2,24,26,1,measured,28.878124,6.931641,0.809077,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66660,240,5627,1,27,caption_plus_3,24,26,1,measured,28.648438,5.349343,0.818466,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66660,240,5627,2,286,line_286,-1,288,1,measured,7.292188,1.541286,0.771518,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66660,240,5627,2,287,line_287,-1,288,1,measured,6.968750,2.103336,0.820031,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66660,240,5627,2,288,line_288,-1,288,1,measured,30.157812,6.715311,0.737089,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66661,241,5628,1,25,caption_plus_1,24,26,1,measured,6.421875,1.946990,0.774648,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66661,241,5628,1,26,caption_plus_2,24,26,1,measured,28.064062,6.491867,0.763693,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66661,241,5628,1,27,caption_plus_3,24,26,1,measured,28.251562,5.024704,0.835681,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66661,241,5628,2,286,line_286,-1,288,1,measured,7.489062,1.451251,0.784038,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66661,241,5628,2,287,line_287,-1,288,1,measured,6.904687,1.852863,0.824726,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66661,241,5628,2,288,line_288,-1,288,1,measured,29.909374,6.795994,0.787167,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66662,242,5629,1,25,caption_plus_1,24,26,1,measured,6.743750,1.850665,0.762128,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66662,242,5629,1,26,caption_plus_2,24,26,1,measured,28.021875,6.323777,0.744914,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66662,242,5629,1,27,caption_plus_3,24,26,1,measured,27.956249,4.876086,0.763693,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66662,242,5629,2,286,line_286,-1,288,1,measured,6.393750,1.448477,0.796557,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66662,242,5629,2,287,line_287,-1,288,1,measured,6.462500,2.354218,0.762128,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66662,242,5629,2,288,line_288,-1,288,1,measured,29.243750,5.929004,0.830986,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66663,243,5630,1,25,caption_plus_1,24,26,1,measured,6.723437,1.767788,0.749609,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66663,243,5630,1,26,caption_plus_2,24,26,1,measured,28.493750,6.392131,0.856025,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66663,243,5630,1,27,caption_plus_3,24,26,1,measured,29.185938,5.069652,0.832551,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66663,243,5630,2,286,line_286,-1,288,1,measured,6.287500,1.540647,0.857590,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66663,243,5630,2,287,line_287,-1,288,1,measured,6.193750,2.134528,0.701095,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66663,243,5630,2,288,line_288,-1,288,1,measured,29.431250,6.168845,0.832551,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66664,244,5631,1,25,caption_plus_1,24,26,1,measured,6.884375,1.877267,0.807512,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66664,244,5631,1,26,caption_plus_2,24,26,1,measured,28.634375,6.344097,0.802817,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66664,244,5631,1,27,caption_plus_3,24,26,1,measured,28.806250,5.534830,0.852895,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66664,244,5631,2,286,line_286,-1,288,1,measured,5.962500,1.577726,0.818466,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66664,244,5631,2,287,line_287,-1,288,1,measured,5.832812,1.932902,0.813772,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66664,244,5631,2,288,line_288,-1,288,1,measured,28.015625,6.287120,0.809077,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66665,245,5632,1,25,caption_plus_1,24,26,1,measured,6.732812,2.053698,0.788732,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66665,245,5632,1,26,caption_plus_2,24,26,1,measured,29.414062,6.832971,0.785603,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66665,245,5632,1,27,caption_plus_3,24,26,1,measured,29.317188,5.642004,0.788732,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66665,245,5632,2,286,line_286,-1,288,1,measured,6.326562,1.323318,0.726135,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66665,245,5632,2,287,line_287,-1,288,1,measured,5.410937,1.921475,0.780908,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66665,245,5632,2,288,line_288,-1,288,1,measured,29.032812,7.178126,0.769953,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66666,246,5633,1,25,caption_plus_1,24,26,1,measured,7.153125,2.284114,0.829421,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66666,246,5633,1,26,caption_plus_2,24,26,1,measured,29.009375,7.222138,0.846635,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66666,246,5633,1,27,caption_plus_3,24,26,1,measured,28.825001,5.832881,0.752739,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66666,246,5633,2,286,line_286,-1,288,1,measured,5.923438,1.398240,0.748044,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66666,246,5633,2,287,line_287,-1,288,1,measured,6.156250,2.115558,0.805947,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66666,246,5633,2,288,line_288,-1,288,1,measured,29.604687,7.352612,0.809077,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66667,247,5634,1,25,caption_plus_1,24,26,1,measured,6.654687,1.910778,0.802817,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66667,247,5634,1,26,caption_plus_2,24,26,1,measured,28.207813,6.938498,0.834116,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66667,247,5634,1,27,caption_plus_3,24,26,1,measured,28.914062,5.861190,0.771518,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66667,247,5634,2,286,line_286,-1,288,1,measured,6.650000,1.340243,0.813772,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66667,247,5634,2,287,line_287,-1,288,1,measured,6.139062,1.938356,0.798122,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66667,247,5634,2,288,line_288,-1,288,1,measured,29.600000,6.578088,0.840376,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66668,248,5635,1,25,caption_plus_1,24,26,1,measured,6.384375,1.869761,0.799687,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66668,248,5635,1,26,caption_plus_2,24,26,1,measured,27.570312,6.737585,0.788732,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66668,248,5635,1,27,caption_plus_3,24,26,1,measured,28.406250,5.907936,0.784038,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66668,248,5635,2,286,line_286,-1,288,1,measured,6.579688,1.373827,0.771518,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66668,248,5635,2,287,line_287,-1,288,1,measured,6.825000,1.865141,0.780908,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66668,248,5635,2,288,line_288,-1,288,1,measured,29.581249,6.207326,0.766823,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66669,249,5636,1,25,caption_plus_1,24,26,1,measured,6.548438,1.800390,0.826291,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66669,249,5636,1,26,caption_plus_2,24,26,1,measured,27.929688,6.854724,0.832551,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66669,249,5636,1,27,caption_plus_3,24,26,1,measured,28.529688,5.585337,0.809077,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66669,249,5636,2,286,line_286,-1,288,1,measured,6.231250,1.325103,0.846635,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66669,249,5636,2,287,line_287,-1,288,1,measured,5.984375,1.934006,0.799687,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66669,249,5636,2,288,line_288,-1,288,1,measured,28.165625,6.591003,0.881064,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66670,250,5637,1,25,caption_plus_1,24,26,1,measured,7.271875,2.018157,0.813772,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66670,250,5637,1,26,caption_plus_2,24,26,1,measured,28.937500,6.777202,0.835681,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66670,250,5637,1,27,caption_plus_3,24,26,1,measured,29.209375,5.699499,0.801252,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66670,250,5637,2,286,line_286,-1,288,1,measured,6.223437,1.327032,0.779343,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66670,250,5637,2,287,line_287,-1,288,1,measured,6.303125,2.386549,0.788732,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66670,250,5637,2,288,line_288,-1,288,1,measured,28.648438,7.067962,0.794992,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
minute_37_01,66671,251,5638,1,25,caption_plus_1,24,26,1,measured,7.292188,1.906551,0.787167,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,0,0,1,0
minute_37_01,66671,251,5638,1,26,caption_plus_2,24,26,1,measured,27.850000,6.916873,0.760563,1.000000,0.250000,1.000000,2.500000,2.000000,3.000000,1,1,0,1,0
